"Url_suurEelnou"	"Url_koosolekuProtokoll"	"Id_custom"	"Tyyp_custom"	"Asutuse_nimetus"	"Organi_nimetus"	"Reg_nr"	"Sarja_indeks"	"Teema"	"Kuupaev"	"Kellaaeg"	"Toimumise_koht"	"Juhataja"	"Protokollija"	"Koosolekul_osalesid"	"Puudusid"	"Kutsutud"	"Seisund"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G269085593163EB88C22580300019BA4C?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6005AB577F4EEBAFC2258028003D3D9D?OpenDocument"	"2"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Sotsiaalkomisjon"	"29"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Sotsiaalkomisjoni koosolek"	"08.09.2016"	"16:00 - 16:45"	"Tartu, raekoda"	"Toomas Tein"	"Ülle Saar"	"Toomas Tein, Nikolai Põdramägi, Piret Tarto, Lii Laanoja, Senta-Ellinor Michelson, Jüri Kõre, Roman Mugur, Avo Rosenvald, Hele Everaus, Joel Luhamets ja Harri Jallajas, elektrooniliselt Oleg Nesterenko, Tiia Mürk, Nadežda Aleksandrova, Tiina Talvik"	""	"abilinnapea Jaan Õunapuu, abilinnapea Artjom Suvorov, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDA3408814D17AA18C22580300019B24B?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G5E6B0C3A0C66C120C22580270040A0B6?OpenDocument"	"3"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"34"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"hariduskomisjoni koosolek"	"07.09.2016"	"15:00 - 16:00"	"Tartu, raekoda"	"Vladimir Šokman"	"Ülle Saar"	"Vladimir Šokman, Tiiu Laan, Ragnar Kekkonen, Arvo Lehemets, Margot Fjuk, Peeter Tulviste, Helmer Jõgi;  Piret Uluots, Toomas Mälksoo, Jelena Frunze, elektrooniliselt Mihkel Lees"	"Ene Ergma, Evert Rööpson, Märt Põder"	"abilinnapea Jaan Õunapuu, abilinnapea Tiia Teppan, rahandusosakonna juhataja Külli Lust, noorsooteenistuse juhataja Piret Talur"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G28EC35F80F5C9174C22580300019A01B?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G86B799EF347EC78FC22580290035B242?OpenDocument"	"4"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"33"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"09.09.2016"	"09:00 - 10:40"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Väino Kull, Olev Raju, Peeter Laurson, Tõnu Ints, Marvi Kibe, Mihkel Liiber, Oleg Bulkin, Heljo Pikhof, elektrooniliselt Mihkel Lees, Jüri Kõre, Taavi Toomere"	"Igor Abarenkov, Jaak Nigul, Priit Tannik, Aivar Riisalu"	"abilinnapead Jarno Laur, Jaan Õunapuu, Artjom Suvorov ja Valvo Semilarski, rahandusosakonna juhataja Külli Lust, linnavarade osakonna juhataja Kunnar Jürgenson ja juhataja asetäitja Mait Raig"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G1654B2C00F30D3E4C2257FE3001FB7AF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GCF8DAE607AA30B28C2257FCE003B54C6?OpenDocument"	"5"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Kultuurikomisjon"	"31"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Kultuurikomisjoni koosolek"	"16.06.2016"	"14:30 - 15:45"	"Tartu, raekoda"	"Nikolai Põdramägi"	"Aune Rumm"	"Nikolai Põdramägi, Natalja Trošina, Igor Rosenfeld, Ragnar Kekkonen, Priit Tannik, Jaan Vaiksaar, Mati Tolmoff, Lemmit Kaplinski; elektrooniliselt Joel Luhamets, Gea Kangilaski, Rein Kilk, Tarmo Kikerpill, Evert Rööpson, Martin Parmas"	"Merle Jääger"	"abilinnapea Tiia Teppan, kultuuriosakonna sporditeenistuse juhataja Veljo Lamp"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6145DD21822BFFB5C2257FE3001FA234?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G267ED82418119991C2257FD3003EAA52?OpenDocument"	"6"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"33"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Hariduskomisjoni koosolek"	"15.06.2016"	"15:00 - 16:25"	"Tartu, raekoda"	"Vladimir Šokman"	"Ülle Saar"	"Vladimir Šokman, Tiiu Laan, Ragnar Kekkonen, Arvo Lehemets, Margot Fjuk, Peeter Tulviste, Helmer Jõgi;  Piret Uluots, Toomas Mälksoo, Mihkel Lees, Jelena Frunze, elektrooniliselt Toomas Jürgenstein, Evert Rööpson ja Märt Põder"	"Ene Ergma"	"linnavolikogu IRL-i fraktsiooni esimees Jüri Kõre, abilinnapea Tiia Teppan, haridusosakonna juhataja Riho Raave, haridusosakonna jurist Kairit Peekman"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GD2AC9C3CAC185806C2257FE3001F99CC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G267ED82418119991C2257FD3003EAA52?OpenDocument"	"7"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"33"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Hariduskomisjoni koosolek"	"15.06.2016"	"15:00 - 16:25"	"Tartu, raekoda"	"Vladimir Šokman"	"Ülle Saar"	"Vladimir Šokman, Tiiu Laan, Ragnar Kekkonen, Arvo Lehemets, Margot Fjuk, Peeter Tulviste, Helmer Jõgi;  Piret Uluots, Toomas Mälksoo, Mihkel Lees, Jelena Frunze, elektrooniliselt Toomas Jürgenstein, Evert Rööpson ja Märt Põder"	"Ene Ergma"	"linnavolikogu IRL-i fraktsiooni esimees Jüri Kõre, abilinnapea Tiia Teppan, haridusosakonna juhataja Riho Raave, haridusosakonna jurist Kairit Peekman"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF636104200BB60B5C2257FE3001F910B?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G267ED82418119991C2257FD3003EAA52?OpenDocument"	"8"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"33"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Hariduskomisjoni koosolek"	"15.06.2016"	"15:00 - 16:25"	"Tartu, raekoda"	"Vladimir Šokman"	"Ülle Saar"	"Vladimir Šokman, Tiiu Laan, Ragnar Kekkonen, Arvo Lehemets, Margot Fjuk, Peeter Tulviste, Helmer Jõgi;  Piret Uluots, Toomas Mälksoo, Mihkel Lees, Jelena Frunze, elektrooniliselt Toomas Jürgenstein, Evert Rööpson ja Märt Põder"	"Ene Ergma"	"linnavolikogu IRL-i fraktsiooni esimees Jüri Kõre, abilinnapea Tiia Teppan, haridusosakonna juhataja Riho Raave, haridusosakonna jurist Kairit Peekman"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF636104200BB60B5C2257FE3001F910B?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GBF6852D5B263F2DAC2257FD5002FDF34?OpenDocument"	"8"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Sotsiaalkomisjon"	"28"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Sotsiaalkomisjoni koosolek"	"16.06.2016"	"16:00 - 16:30"	"Tartu, raekoda"	"Toomas Tein"	"Ülle Saar"	"Toomas Tein, Nikolai Põdramägi, Tiina Mürk, Piret Tarto, Lii Laanoja, Senta-Ellinor Michelson, Jüri Kõre, Tiina Talvik, Roman Mugur, Nadežda Aleksandrova, Avo Rosenvald, elektrooniliselt  Hele Everaus, Joel Luhamets ja Harri Jallajas"	"Oleg Nesterenko"	"abilinnapea  Tiia Teppan, abilinnapea Artjom Suvorov, lastekaitseteenistuse juhataja Merle Liivak"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF636104200BB60B5C2257FE3001F910B?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC2D1758162AF4AAC2257FD500322EA0?OpenDocument"	"8"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"32"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"17.06.2016"	"09:00 - 10:30"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Väino Kull, Olev Raju, Peeter Laurson, Tõnu Ints, Igor Abarenkov, Marvi Kibe, Jüri Kõre, Taavi Toomere, Priit Tannik, Oleg Bulkin, Heljo Pikhof, Aivar Riisalu, elektrooniliselt Jaak Nigul"	"Mihkel Liiber, Mihkel Lees"	"abilinnapead Tiia Teppan ja Valvo Semilarski"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G99AB71CEA719D30AC2257FE3001F87A9?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G267ED82418119991C2257FD3003EAA52?OpenDocument"	"9"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"33"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Hariduskomisjoni koosolek"	"15.06.2016"	"15:00 - 16:25"	"Tartu, raekoda"	"Vladimir Šokman"	"Ülle Saar"	"Vladimir Šokman, Tiiu Laan, Ragnar Kekkonen, Arvo Lehemets, Margot Fjuk, Peeter Tulviste, Helmer Jõgi;  Piret Uluots, Toomas Mälksoo, Mihkel Lees, Jelena Frunze, elektrooniliselt Toomas Jürgenstein, Evert Rööpson ja Märt Põder"	"Ene Ergma"	"linnavolikogu IRL-i fraktsiooni esimees Jüri Kõre, abilinnapea Tiia Teppan, haridusosakonna juhataja Riho Raave, haridusosakonna jurist Kairit Peekman"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G99AB71CEA719D30AC2257FE3001F87A9?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC2D1758162AF4AAC2257FD500322EA0?OpenDocument"	"9"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"32"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"17.06.2016"	"09:00 - 10:30"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Väino Kull, Olev Raju, Peeter Laurson, Tõnu Ints, Igor Abarenkov, Marvi Kibe, Jüri Kõre, Taavi Toomere, Priit Tannik, Oleg Bulkin, Heljo Pikhof, Aivar Riisalu, elektrooniliselt Jaak Nigul"	"Mihkel Liiber, Mihkel Lees"	"abilinnapead Tiia Teppan ja Valvo Semilarski"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G89E39764914D8FDAC2257FE3001F7F52?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G29CDF0A6692A7DE7C2257FC500392B9E?OpenDocument"	"10"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"32"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Hariduskomisjoni koosolek"	"01.06.2016"	"15:00 - 16:20"	"Tartu, raekoda"	"Toomas Jürgenstein"	"Ülle Saar"	"Toomas Jürgenstein, Vladimir Šokman, Tiiu Laan, Ragnar Kekkonen, Arvo Lehemets, Evert Rööpson, Margot Fjuk, Peeter Tulviste, Helmer Jõgi; elektrooniliselt Ene Ergma, Piret Uluots, Toomas Mälksoo, Mihkel Lees"	"Jelena Frunze, Märt Põder"	"abilinnapea Tiia Teppan, abilinnapea Jarno Laur, haridusosakonna juhataja Riho Raave, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G89E39764914D8FDAC2257FE3001F7F52?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G33F16FC647396C74C2257FC7002B2C3F?OpenDocument"	"10"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Sotsiaalkomisjon"	"27"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Sotsiaalkomisjoni koosolek"	"02.06.2016"	"16:00 - 16:35"	"Tartu, raekoda"	"Toomas Tein"	"Ülle Saar"	"Toomas Tein, Nikolai Põdramägi, Joel Luhamets, Tiina Mürk, Piret Tarto, Harri Jallajas, Lii Laanoja, Senta-Ellinor Michelson, Jüri Kõre, Nadežda Aleksandrova, Avo Rosenvald, elektrooniliselt  Hele Everaus, Tiina Talvik, Oleg Nesterenko, Roman Mugur"	""	"abilinnapea Jarno Laur, haridusosakonna juhataja Riho Raave"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G89E39764914D8FDAC2257FE3001F7F52?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G267ED82418119991C2257FD3003EAA52?OpenDocument"	"10"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"33"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Hariduskomisjoni koosolek"	"15.06.2016"	"15:00 - 16:25"	"Tartu, raekoda"	"Vladimir Šokman"	"Ülle Saar"	"Vladimir Šokman, Tiiu Laan, Ragnar Kekkonen, Arvo Lehemets, Margot Fjuk, Peeter Tulviste, Helmer Jõgi;  Piret Uluots, Toomas Mälksoo, Mihkel Lees, Jelena Frunze, elektrooniliselt Toomas Jürgenstein, Evert Rööpson ja Märt Põder"	"Ene Ergma"	"linnavolikogu IRL-i fraktsiooni esimees Jüri Kõre, abilinnapea Tiia Teppan, haridusosakonna juhataja Riho Raave, haridusosakonna jurist Kairit Peekman"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G89E39764914D8FDAC2257FE3001F7F52?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GBF6852D5B263F2DAC2257FD5002FDF34?OpenDocument"	"10"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Sotsiaalkomisjon"	"28"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Sotsiaalkomisjoni koosolek"	"16.06.2016"	"16:00 - 16:30"	"Tartu, raekoda"	"Toomas Tein"	"Ülle Saar"	"Toomas Tein, Nikolai Põdramägi, Tiina Mürk, Piret Tarto, Lii Laanoja, Senta-Ellinor Michelson, Jüri Kõre, Tiina Talvik, Roman Mugur, Nadežda Aleksandrova, Avo Rosenvald, elektrooniliselt  Hele Everaus, Joel Luhamets ja Harri Jallajas"	"Oleg Nesterenko"	"abilinnapea  Tiia Teppan, abilinnapea Artjom Suvorov, lastekaitseteenistuse juhataja Merle Liivak"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G89E39764914D8FDAC2257FE3001F7F52?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC2D1758162AF4AAC2257FD500322EA0?OpenDocument"	"10"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"32"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"17.06.2016"	"09:00 - 10:30"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Väino Kull, Olev Raju, Peeter Laurson, Tõnu Ints, Igor Abarenkov, Marvi Kibe, Jüri Kõre, Taavi Toomere, Priit Tannik, Oleg Bulkin, Heljo Pikhof, Aivar Riisalu, elektrooniliselt Jaak Nigul"	"Mihkel Liiber, Mihkel Lees"	"abilinnapead Tiia Teppan ja Valvo Semilarski"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDD6D82D18F77328AC2257FCE001F8466?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC423F1DF565D9843C2257FC6002390D6?OpenDocument"	"11"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"33"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"01.06.2016"	"15:00 - 16:50"	"Tartu, raekoda"	"Raimond Tamm"	"Aune Rumm"	"Nikolai Põdramägi, Ants Kask, Aleksandr Litvinenko, Raimond Tamm, Argo Annuk, Martin Bek, Jaan Sõrra, Auli Solo, Peeter Järve; elektrooniliselt Verni Loodmaa"	"Kadri Leetmaa, Karl Kull, Riina Kallas, Toomas Kapp"	"abilinnapea Valvo Semilarski, abilinnapea Jarno Laur, linnasekretär Jüri Mölder, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE2D5CAE4AB3AC551C2257FB2001EC5EC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G08F7683D346F5019C2257F8D00407BE9?OpenDocument"	"12"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"30"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Hariduskomisjoni koosolek"	"06.04.2016"	"15:00 - 16:45"	"Tartu, raekoda"	"Toomas Jürgenstein"	"Ülle Saar"	"Toomas Jürgenstein, Margot Fjuk, Helmer Jõgi, Piret Uluots, Jelena Frunze, Vladimir Šokman, Tiiu Laan, Ragnar Kekkonen, Evert Rööpson, Mihkel Lees, Ene Ergma, Toomas Mälksoo, elektrooniliselt  Märt Põder"	"Peeter Tulviste, Arvo Lehemets"	"abilinnapead Jarno Laur, Kajar Lember ja Tiia Teppan, rahandusosakonna juhataja Külli Lust, üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, haridusosakonna finantsspetsialist Sigrid Sibul, Tartu Noortevolikogu esindaja Jasper August Tootsi"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE2D5CAE4AB3AC551C2257FB2001EC5EC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GFEDFF2605E9815D6C2257F8C003A8628?OpenDocument"	"12"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"38"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"06.04.2016"	"17:00 - 19:40"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jelena Frunze, Raimond Tamm, Toomas Kapp, Veljo Ipits, Verni Loodmaa, Kadri Leetmaa, Udo Viilukas, Jüri-Ott Salm, Paul Post, Triin Lukk; elektrooniliselt Triin Anette Kaasik, Toivo Maimets"	"Tarmo Punger"	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnaplaneerimise ja maakorralduse osakonna detailplaneeringute teenistuse juhataja Aire Priks, linnasekretär Jüri Mölder"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE2D5CAE4AB3AC551C2257FB2001EC5EC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6B9546D99E66672DC2257F8C003B7B1A?OpenDocument"	"12"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"31"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnamajanduskomisjoni koosolek"	"06.04.2016"	"15:00 - 17:00"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Nikolai Põdramägi, Ants Kask, Aleksandr Litvinenko, Kadri Leetmaa, Jaan Sõrra, Raimond Tamm, Peeter Järve, Toomas Kapp, Argo Annuk, Verni Loodmaa, Riina Kallas, Auli Solo, elektrooniliselt Karl Kull, Martin Bek"	""	"abilinnapea Kajar Lember, abilinnapea Valvo Semilarski, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnamajanduse osakonna juhataja Rein Haak, linnasekretär Jüri Mölder"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE2D5CAE4AB3AC551C2257FB2001EC5EC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G62354B1621D2DA03C2257F8C003AEB23?OpenDocument"	"12"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Kultuurikomisjon"	"27"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Kultuurikomisjoni koosolek"	"07.04.2016"	"14:30 - 16:00"	"Tartu, raekoda"	"Nikolai Põdramägi"	"Aune Rumm"	"Nikolai Põdramägi, Joel Luhamets, Natalja Trošina, Lemmit Kaplinski, Jaan Vaiksaar, Tarmo Kikerpill, Merle Jääger, Mati Tolmoff, Ragnar Kekkonen, Evert Rööpson; elektrooniliselt Priit Tannik, Martin Parmas, Gea Kangilaski"	"Igor Rosenfeld, Rein Kilk"	"abilinnapea Kajar Lember, abilinnapea Tiia Teppan, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, linnakunstnik Tiit Kaunissaare, kultuuriosakonna juhataja asetäitja Marianne Menning, kultuuriosakonna sporditeenistuse juhataja Veljo Lamp"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE2D5CAE4AB3AC551C2257FB2001EC5EC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC7A8B66A3C47F8CC2257F8C003C0B2F?OpenDocument"	"12"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"26"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"07.04.2016"	"17:00 - 18:30"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Väino Peebo, Mati Tolmoff, Ilme-Tiiu Tinni, Lembit Kalev, Harri Jallajas, Arno Arukask, Tõnis Lukas, Riina Kallas, Kalle Pilt, Alo Pettai, Olev Raju, Jüri Kõre, Roman Mugur; elektrooniliselt Karl Kull, Triin Anette Kaasik"	""	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, abilinnapea Tiia Teppan, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE2D5CAE4AB3AC551C2257FB2001EC5EC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF653B85D778B0009C2257F8E003D9C62?OpenDocument"	"12"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Sotsiaalkomisjon"	"26"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Sotsiaalkomisjoni koosolek"	"07.04.2016"	"16:00 - 17:00"	"Tartu, raekoda"	"Toomas Tein"	"Ülle Saar"	"Toomas Tein, Nikolai Põdramägi, Joel Luhamets, Tiina Mürk, Piret Tarto, Harri Jallajas, Oleg Nesterenko, Roman Mugur, Lii Laanoja, Senta-Ellinor Michelson, Jüri Kõre, Tiina Talvik, Nadežda Aleksandrova, Avo Rosenvald, elektrooniliselt  Hele Everaus"	""	"abilinnapead Kajar Lember, Artjom Suvorov ja Jarno Laur, üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE2D5CAE4AB3AC551C2257FB2001EC5EC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G77D9BF75236747C3C2257F8F00375541?OpenDocument"	"12"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"29"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"08.04.2016"	"09:00 - 10:10"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Priit Tannik, Väino Kull, Olev Raju, Oleg Bulkin, Jüri Kõre, Jaak Nigul, Tõnu Ints, Mihkel Liiber, elektrooniliselt  Igor Abarenkov, Marvi Kibe, Mihkel Lees, Heljo Pikhof ja Taavi Toomere"	"Peeter Laurson"	"abilinnapead Kajar Lember, Tiia Teppan ja Valvo Semilarski, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE2D5CAE4AB3AC551C2257FB2001EC5EC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G82A868A25DD79C93C2257FAB00236C7B?OpenDocument"	"12"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"30"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Rahanduskomisjoni koosolek"	"06.05.2016"	"09:00 - 09:20"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Veljo Ipits, Priit Tannik, Väino Kull, Olev Raju, Oleg Bulkin, Peeter Laurson, Jaak Nigul, Tõnu Ints, Igor Abarenkov, Marvi Kibe, Taavi Toomere, elektrooniliselt Mihkel Lees, Jüri Kõre"	"Mihkel Liiber, Heljo Pikhof"	"abilinnapea Kajar Lember"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GCCFA601FED61813CC2257F96001C1146?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC7A8B66A3C47F8CC2257F8C003C0B2F?OpenDocument"	"13"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"26"	"1-3 Linnavolikogu alatiste komisjonide protokollid"	"Linnavarakomisjoni koosolek"	"07.04.2016"	"17:00 - 18:30"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Väino Peebo, Mati Tolmoff, Ilme-Tiiu Tinni, Lembit Kalev, Harri Jallajas, Arno Arukask, Tõnis Lukas, Riina Kallas, Kalle Pilt, Alo Pettai, Olev Raju, Jüri Kõre, Roman Mugur; elektrooniliselt Karl Kull, Triin Anette Kaasik"	""	"abilinnapea Kajar Lember, abilinnapea Jarno Laur, abilinnapea Tiia Teppan, linnaplaneerimise ja maakorralduse osakonna üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
