"Url_suurEelnou"	"Url_vaikeEelnou"	"Id_custom"	"Tyyp_custom"	"Staatus"	"Akti_valjaandja"	"Akti_liik"	"Pealkiri"	"Reg_nr"	"Koostaja"	"Koostamise_kp"	"Ettekandja"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GABAB652E5EDE3454C2257FB2001F0210?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GFB5B46ACB57D9642C2257FA30034A26B?OpenDocument"	"158"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Tartu linna valimiskomisjoni moodustamine"" eelnõu esitamine"	"LV-IP-0125"	"Jüri Mölder"	"28.04.2016"	"Jüri Mölder"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC07FD3D33588848DC2257FB2001EF826?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G68FF5657EC8C25D6C2257FA1004884AA?OpenDocument"	"159"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Ravila Tööstuspargis asuvate kinnistute otsustuskorras võõrandamine ja hoonestusõiguse seadmine"	"LV-IP-0123"	"Riina Jaani"	"26.04.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G32E83CCA21FAE4C0C2257FB2001EEE43?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G00F77C31D84C7CCFC2257FA3001FFE09?OpenDocument"	"160"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse "" Ravila Tööstuspargis asuvate kinnistute otsustuskorras võõrandamine"" eelnõu esitamine"	"LV-IP-0124"	"Riina Jaani"	"28.04.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G87FD7B68AB51DA2AC2257FB2001EE4D9?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2C09CF851AD89E3C2257F96002D9DF9?OpenDocument"	"161"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu linnale kuuluvate Aardla tn 31/1 ja Aardla tn 31/10 ehitiste teenindamiseks vajaliku maade munitsipaalomandisse taotlemine"	"LV-IP-0109"	"Jelena Lindmäe"	"15.04.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GB1EFDDD0CBB3AD97C2257FB2001EDA93?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G285CF93168703E9BC2257F7A004A5789?OpenDocument"	"162"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Maa-alade Ujula tänav T91, Laseri tänav T3, Laseri tänav T29, Laseri tänav T33 ja Laseri tänav T35 munitsipaalomandisse taotlemine"	"LV-IP-0073"	"Jelena Lindmäe"	"18.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC8BD7007E38546FC2257FB2001ECFE5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G396B28F65FBF4237C2257F790032FA76?OpenDocument"	"163"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Maa-alade F. R. Kreutzwaldi tn 29, Ujula tn 91, Lammi tn 15a, Laseri tn 3, Laseri tn 7, Laseri tn 31 ja Sälu tn 6 munitsipaalomandisse taotlemine"	"LV-IP-0072"	"Jelena Lindmäe"	"17.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G39F1BD707A0A998CC2257FB2001EBD97?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6DF69365EFEC14A3C2257F8E00284B9C?OpenDocument"	"164"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Tartu linna ühisveevärgi ja -kanalisatsiooni arendamise kava aastateks 2016 - 2030 projekti heaks kiitmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0099"	"Tiina Lille"	"07.04.2016"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GACDDA5370EA8C048C2257FB2001EB401?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G2E3E2B96372EEF3CC2257F8B002E76BA?OpenDocument"	"165"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu linna astumine rahvusvahelise ühenduse UITP (International Association of Public Transport ) liikmeks"	"LV-IP-0095"	"Jaanus Tamm"	"04.04.2016"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G20802C0BDD915F93C2257FB2001EA924?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G00F8A077C7FF8C59C2257F8D0038B8AB?OpenDocument"	"166"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Võru tn 120 krundi detailplaneeringu algatamine"" eelnõu esitamine"	"LV-IP-0098"	"Liis Randmets"	"06.04.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF5F97C32D631C6EFC2257FB2001EA156?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G92FC4428D869CF49C2257F9B002C3428?OpenDocument"	"167"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Kvissentali tee 34 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0114"	"Liis Randmets"	"20.04.2016"	"Liis Randmets"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G0F1C6A4C43075989C2257FB2001E998E?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE10A35751A6B26F1C2257F50002C6DBC?OpenDocument"	"168"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Riia tn 18 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0033"	"Liis Randmets"	"14.04.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G3B34308D25C5F994C2257FB2001E910E?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G0E025BF2F68757F5C2257F9B0026A13C?OpenDocument"	"169"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Vanemuise tn 21 krundi detailplaneeringu kehtestamine"" eelnõu esitamine"	"LV-IP-0115"	"Ave Elken"	"20.04.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEAD919DC3D1EE426C2257FB2001E86FF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G700C80CFA05BFA14C2257F9B002F7B8E?OpenDocument"	"170"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Kroonuaia tn 38 // 40 krundi detailplaneeringu kehtestamine"" eelnõu esitamine"	"LV-IP-0116"	"Liis Randmets"	"20.04.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7AB7D4FA1294B637C2257F96001BF523?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GD7E658599A3C8036C2257F800046607F?OpenDocument"	"171"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu linna omandis olevatele kinnisasjadele tervisekeskuste ehitamiseks hoonestusõiguse seadmine"	"LV-IP-0083"	"Riina Jaani"	"24.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEF17B215EE87E655C2257F96001BEB95?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G8710B2B21DE7E6AEC2257F8500417B08?OpenDocument"	"172"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse eelnõu ""Loa andmine Roosi tn 83 ja Roosi tn 84 kinnistute hoonestusõigusega koormamiseks"" esitamine"	"LV-IP-0088"	"Riina Jaani"	"29.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF27C7D48A153CD7AC2257F96001B9EEB?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G0A9AC0A34C23FF78C2257F76004A66FE?OpenDocument"	"173"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Loa andmine riigihangete korraldamiseks"	"LV-IP-0067"	"Riina Lill"	"14.03.2016"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE0BC7FFA0D718CA8C2257F96001B932F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G9F7A943946FF1FD3C2257F72004EAD8D?OpenDocument"	"174"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Loa andmine Tartu linna tänavate teekatte märgistustööde riigihanke korraldamiseks"" eelnõu esitamine"	"LV-IP-0064"	"Kadi Metsma"	"10.03.2016"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7A8E95FCF1D69F69C2257F96001B8B68?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G77C07DB00E9BD011C2257F72004DA558?OpenDocument"	"175"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse “Loa andmine Tartu linna foorisüsteemide hooldustööde riigihanke korraldamiseks“ eelnõu esitamine"	"LV-IP-0063"	"Kadi Metsma"	"10.03.2016"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G84883E18730D753EC2257F96001B83BA?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G98E1ACEAEAF3243EC2257F7E00284D0F?OpenDocument"	"176"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Loa andmine riigihanke korraldamiseks Tartu Tamme Koolile koristusteenuse ostmiseks"" eelnõu esitamine"	"LV-IP-0076"	"Eva Lääne"	"22.03.2016"	"Kunnar Jürgenson"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDBEC2B6D4C4A0C6FC2257F96001B7AEB?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GCF6EA2B7D9BB8D83C2257F7E00445663?OpenDocument"	"177"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse eelnõu ""Loa andmine linnale kuuluvate kinnistute otsustuskorras võõrandamiseks ja linnavara omandamiseks"" esitamine"	"LV-IP-0077"	"Riina Jaani"	"22.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G8B2A3CB457AC93D1C2257F96001B71EE?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GD041C30B2758331AC2257F61004F3265?OpenDocument"	"178"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu linnavolikogu otsuse ""Tartu linna arengukava 2018 - 2025 koostamise algatamine ja keskkonnamõju strateegilise hindamise algatamata jätmine"" eelnõu esitamine"	"LV-IP-0053"	"Imbi Lang"	"22.02.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6D37A8E5FA4E206CC2257F96001B6709?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC45BCAD83AE48AADC2257F7F002B0C87?OpenDocument"	"179"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Tartu linna üldplaneeringu eskiislahenduse heakskiitmine ja eskiislahenduse ning keskkonnamõju strateegilise hindamise programmi avalikule väljapanekule suunamine ja arutelude korraldamine"" eelnõu esitamine"	"LV-K-0271"	"Jaanika Koppel"	"23.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEC23ECAADEC72B26C2257F96001B5E4F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDE3B1F6133724EC1C2257F850021447A?OpenDocument"	"180"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Küütri tn 5 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0087"	"Ave Elken"	"29.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GBD296E9E2BA84953C2257F96001B5533?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GBDB82D0EBA3CF4DCC2257F840041AC89?OpenDocument"	"181"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Mõisavahe tn 34b krundi detailplaneeringu algatamine"" eelnõu esitamine"	"LV-IP-0086"	"Aire Priks"	"28.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G4D3BF2DEE267A272C2257F96001B4B2D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GFBB2F9E0052A10B6C2257F830069D797?OpenDocument"	"182"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Fortuuna tn - Põik tn - Raatuse tn- Narva mnt vahelise kvartali detailplaneeringu algatamine"" eelnõu esitamine"	"LV-IP-0084"	"Aire Priks"	"27.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GB79402E98C0BE86FC2257F96001B396E?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G02B49A8359705A12C2257F7F0026617F?OpenDocument"	"183"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""J. Kuperjanovi tn 8 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0078"	"Ave Elken"	"23.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G18A441592B7E9FF5C2257F96001B2FDB?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G06EEC004F14C3C7AC2257F7100279E48?OpenDocument"	"184"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Rebase tn 23a krundi ning lähiala detailplaneeringu kehtestamine"" eelnõu esitamine"	"LV-IP-0060"	"Liis Randmets"	"09.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G280DCA0512CD445EC2257F96001B26AF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7B24B5333258B714C2257F84001F2AFE?OpenDocument"	"185"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Päeva 1, Tähe 8, Tähe 10 ja Pargi 15 kruntide detailplaneeringu kehtestamine"" eelnõu esitamine"	"LV-IP-0085"	"Ave Elken"	"28.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G151490A71B01DCE8C2257F96001B1E29?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G95B0BF3F6F3052BEC2257F80002F6B9C?OpenDocument"	"186"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Riia tn 1 krundi detailplaneeringu kehtestamine"" eelnõu esitamine"	"LV-IP-0081"	"Aire Priks"	"24.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G830402A8A47B8EB5C2257F96001B1548?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE4FD1FFDD37306E2C2257F7F003B7DB5?OpenDocument"	"187"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Kastani tn 43 krundi detailplaneeringu kehtestamine"" eelnõu esitamine"	"LV-IP-0079"	"Ave Elken"	"23.03.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G93C25781FAEDF212C2257F7A00233B84?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G061A5DCA35643DB7C2257F610043D18B?OpenDocument"	"188"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Loa andmine Tartu linna liikluskorraldusvahendite hooldustööde teostamiseks riigihanke korraldamiseks"" eelnõu esitamine"	"LV-IP-0052"	"Kadi Metsma"	"22.02.2016"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G722EF5F1A4995273C2257F7A00233522?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G03AB921A4526AE77C2257F5B00299037?OpenDocument"	"189"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Detailplaneeringute koostamise lõpetamine ja Tartu Linnavolikogu otsuste kehtetuks tunnistamine"" eelnõu esitamine"	"LV-IP-0041"	"Ave Elken"	"16.02.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G43B19E86BB3F2941C2257F7A00232ADF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G3FEA26FBCCFFD38BC2257F5D00436405?OpenDocument"	"190"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Vanemuise tn 21 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0047"	"Ave Elken"	"18.02.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF96DF62FA5E828CCC2257F7A002324E2?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE24F2D5AF86CD5F3C2257F5E002B9565?OpenDocument"	"191"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Kroonuaia tn 38 // 40 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0049"	"Liis Randmets"	"19.02.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F5E0024BC0C?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F0300452294?OpenDocument"	"192"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Ülejõe linnaosas tänavale nime määramine"	"LV-IP-0304"	"Taavi Pedaja"	"20.11.2015"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F5E0024B334?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F0700482A20?OpenDocument"	"193"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tähtvere linnaosas tänavatele nimede määramine"	"LV-IP-0306"	"Taavi Pedaja"	"24.11.2015"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6D1A12B2EC516ECFC2257F5E002477A0?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G68A3844F8FFF3D85C2257F33004DA8B3?OpenDocument"	"194"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Loa andmine surugaasil töötavate sõiduautode liisimiseks riigihanke korraldamiseks"" eelnõu esitamine"	"LV-IP-0006"	"Jaanus Tamm"	"07.01.2016"	"Valvo Semilarski"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GB138565DD38FBEEEC2257F5E00247017?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GD34315A5FC5D0597C2257F480034709B?OpenDocument"	"195"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Loa andmine projektides osalemiseks ja riigihangete korraldamiseks ning Tartu linnapiirkonna jätkusuutliku arengu tegevuskava heakskiitmise delegeerimine"" eelnõu esitamine"	"LV-IP-0023"	"Liisi Park"	"28.01.2016"	"Valvo Semilarski"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G035584F80A5B54C9C2257F5E00246560?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C9300489CBC?OpenDocument"	"196"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse eelnõu ""Loa andmine Tartu linna omandis oleva Raatuse tn 118 kinnistu tasuta võõrandamiseks Eesti Vabariigile"" esitamine"	"LV-IP-0093"	"Riina Jaani"	"06.03.2014"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G90BCEDFC75213545C2257F5E00245D59?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC70044ECA0?OpenDocument"	"197"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogule otsuse ""Kastani tn 43 krundi detailplaneeringu vastuvõtmine ja avalikule väljapanekule suunamine"" eelnõu esitamine"	"LV-IP-0242"	"Ave Elken"	"02.02.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDA7332765B79BA45C2257F5E002454A7?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G927C03E54FBF60E1C2257F4E00418469?OpenDocument"	"198"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Lina tn 4 // 6 // 7 // 8 // 9 // 11 // Aleksandri tn 32 krundi detailplaneeringu kehtestamine"	"LV-IP-0030"	"Aire Priks"	"03.02.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GCC48D20A52CC5C7DC2257F5E00244C61?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7B127B9E8F78F383C2257F4C004558F1?OpenDocument"	"199"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Paju tn 1a krundi detailplaneeringu kehtestamine"	"LV-IP-0026"	"Liis Randmets"	"01.02.2016"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE29125270E94F23CC2257F5E0024451C?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G15FEB4C7D862D6B3C2257F4D0048D967?OpenDocument"	"200"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Ettepanek haldusterritoriaalse korralduse muutmiseks läbirääkimiste alustamiseks"" eelnõu esitamine"	"LV-IP-0027"	"Anneli Apuhtin"	"02.02.2016"	"Urmas Klaas"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GD0575D72818E6DE9C2257F5E00243C42?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GCE9206824116A949C2257F4E00520614?OpenDocument"	"201"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu otsuse ""Aukodaniku nimetuse ja Tartu Tähe andmine"" eelnõu esitamine"	"LV-IP-0031"	"Lilian Lukka"	"03.02.2016"	"Urmas Klaas"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257F420023B4AC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257ECA002D2976?OpenDocument"	"202"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Maarjamõisa linnaosas asuvale tänavale nime määramine"	"LV-IP-0245"	"Taavi Pedaja"	"24.09.2015"	"Urmas Ahven"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G94AC736B9A0D271BC2257F4200239EF8?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G24202B0B366D9FA4C2257F3300503F3A?OpenDocument"	"203"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tartu Linnavolikogu 25.06.2015 otsuse nr 229 ""Loa andmine projektis ""Tartu raudteejaama arendamine ja ligipääsetavuse suurendamine"" osalemiseks"" muutmise eelnõu esitamine"	"LV-IP-0007"	"Anneli Säälik"	"07.01.2016"	"Rein Haak"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G3E4DEEDE4A719BAAC2257F4200238F2F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G8CCA2DE6ACCE9D04C2257F31002D41EB?OpenDocument"	"204"	"Väike eelnõu"	"Lõpetatud"	"Tartu Linnavalitsus"	"Istungi protokolli kantav otsus"	"Tähe 19 ja Tähe 19a kruntide detailplaneeringu kehtestamine"	"LV-IP-0002"	"Liis Randmets"	"05.01.2016"	"Urmas Ahven"
