"Url"	"Id_custom"	"Tyyp_custom"	"Staatus"	"Akti_valjaandja"	"Akti_liik"	"Pealkiri"	"Reg_nr"	"Koostaja"	"Koostamise_kp"	"Ettekandja"	"Esitab"	"Juhtiv_komisjon"	"Seosed_urls"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EE0001C485F?OpenDocument"	"29"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu linna 2015. aasta II lisaeelarve"	"LVK-M-0094"	"Tiina Ligi"	"02.09.2015"	"Kajar Lember"	"linnavalitsus, 1.09.2015 istungi protokoll nr  58"	"Rahanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EAB001B0753?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70003B5FA9?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB90042810E?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EBB003F92E6?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB9003F8805?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB90042E068?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EBD0032AA0D?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EBD002FC2C6?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GBA5BF44918722061C2257ECF002C85F6?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257ED900272889?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7FE0BBBCEBBE6422C2257EDD00262D33?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC400203501?OpenDocument"	"30"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Ado Vabbe nimeline kunstipreemia"	"LVK-M-0083"	"Anneli Apuhtin"	"10.06.2015"	"Tiia Teppan"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Kultuurikomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E590027E386?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB9003F8805?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC400202C44?OpenDocument"	"31"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Gustav Suitsu nimeline luulepreemia"	"LVK-M-0082"	"Anneli Apuhtin"	"10.06.2015"	"Tiia Teppan"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Kultuurikomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5900236716?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB9003F8805?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001FC160?OpenDocument"	"32"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Linnavolikogu 5. detsembri 2013. a määruse nr 1 ""Reklaamimaks"" täiendamine"	"LVK-M-0092"	"Anneli Apuhtin"	"24.08.2015"	"Kajar Lember"	"linnavalitsus, 11.08.2015 istungi protokoll nr  54"	"Rahanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E9600422C17?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70003B5FA9?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EBD0032AA0D?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001FA175?OpenDocument"	"33"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Linnavolikogu 2. juuni 2011. a määruse nr 36 „Parkimistasu"" muutmine"	"LVK-M-0095"	"Helle Uusorg"	"02.09.2015"	"Jüri Mölder"	"linnavalitsus, 1.09.2015 istungi protokoll nr  58"	"Rahanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EAF002F16FD?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB90042810E?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EBD0032AA0D?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001F9828?OpenDocument"	"34"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Linnavolikogu 14. märtsi 2013. a määruse nr 87 ""Heakorraeeskiri ja koormise kehtestamine"" muutmine"	"LVK-M-0096"	"Anneli Apuhtin"	"02.09.2015"	"Jüri Mölder"	"linnavalitsus, 1.09.2015 istungi protokoll nr  58"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E96004544CA?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EB90042810E?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EC4001F8FA0?OpenDocument"	"35"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu linna arengukava aastateks 2013-2020 uue redaktsiooni kinnitamine ja Tartu linna eelarvestrateegia aastateks 2016-2019 vastuvõtmine"	"LVK-M-0093"	"Imbi Lang"	"02.09.2015"	"Jarno Laur"	"linnavalitsus, 1.09.2015 istungi protokoll nr  58"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EAC0023C975?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70003B5FA9?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257EBD0032AA0D?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D8996?OpenDocument"	"36"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Linnavolikogu 18. detsembri 2003. a määruse nr 52 „Kaevetööde eeskiri"" muutmine"	"LVK-M-0090"	"Helle Uusorg"	"11.06.2015"	"Valvo Semilarski"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E600020D4EB?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E670038EF50?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D7F80?OpenDocument"	"37"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Linnavolikogu 11. aprilli 2013. a määruse nr 91 ""Korteriühistutele jäätmemaja püstitamise või süvakogumismahuti paigaldamise toetuse andmise kord"" muutmine"	"LVK-M-0079"	"Helle Uusorg"	"27.05.2015"	"Valvo Semilarski"	"linnavalitsus, 26.05.2015 istungi protokoll nr  37"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4900412F9F?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E670038EF50?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D7485?OpenDocument"	"38"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Ühistranspordi elektrooniline piletisüsteem"	"LVK-M-0088"	"Jüri Mölder"	"10.06.2015"	"Valvo Semilarski"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E59006D63BE?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E670038EF50?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68003BB5EA?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D6D42?OpenDocument"	"39"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Nõuded taksoveol kasutatavatele mootorsõidukitele ja taksoveoteenuste hinnakirjale"	"LVK-M-0087"	"Madis Oona"	"10.06.2015"	"Valvo Semilarski"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E3E003F253C?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E670038EF50?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D6629?OpenDocument"	"40"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Volituste andmine ühistranspordiseadusest tulenevate ülesannete täitmiseks"	"LVK-M-0089"	"Helle Uusorg"	"10.06.2015"	"Valvo Semilarski"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E46003F6538?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E670038EF50?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001D5CC4?OpenDocument"	"41"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Liiklusseaduses sätestatud ülesannete delegeerimine"	"LVK-M-0080"	"Helle Uusorg"	"27.05.2015"	"Valvo Semilarski"	"linnavalitsus, 26.05.2015 istungi protokoll nr  37"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E5000265D60?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E670038EF50?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001CC80D?OpenDocument"	"42"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Linnavolikogu 26. juuni 2014. a määruse nr 24 ""Tartu linna koolieelsete munitsipaallasteasutuste rahastamisel vanemate poolt kaetava osa määra kehtestamine"" muutmine"	"LVK-M-0076"	"Kairit Peekman"	"07.05.2015"	"Tiia Teppan"	"linnavalitsus, 07.05.2015 istungi protokoll nr 34"	"Hariduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2C005FF3AD?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E43003FE860?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E59003C2311?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G9A6FDBD9A7B23F00C2257E66002E2467?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001CABA9?OpenDocument"	"43"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu linna õpetaja stipendium"	"LVK-M-0091"	"Kätlin Kolk"	"11.06.2015"	"Tiia Teppan"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Hariduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E35003D9166?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E6700228EE6?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GBCD7C0A3734F3679C2257E6C0036DE68?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001CA350?OpenDocument"	"44"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Õpetaja elutöö auhind"	"LVK-M-0085"	"Kätlin Kolk"	"10.06.2015"	"Tiia Teppan"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Hariduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E35003D8C5C?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E6700228EE6?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GBCD7C0A3734F3679C2257E6C0036DE68?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001C8E82?OpenDocument"	"45"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Tamme Gümnaasiumi põhimäärus"	"LVK-M-0084"	"Kairit Peekman"	"10.06.2015"	"Tiia Teppan"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Hariduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2C00622F0E?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E6700228EE6?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001C8691?OpenDocument"	"46"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Noorsootöö projekti- ja programmitoetus"	"LVK-M-0081"	"Anneli Apuhtin"	"05.06.2015"	"Tiia Teppan"	"linnavalitsus, 5.06.2015 istungi protokoll nr  42"	"Hariduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E51003AF732?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E6700228EE6?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E68002CB590?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E70001C7E2D?OpenDocument"	"47"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Linnavolikogu 26. juuni 2014. a määruse nr 27 ""Koolitoetus"" muutmine"	"LVK-M-0086"	"Kairit Peekman"	"10.06.2015"	"Tiia Teppan"	"linnavalitsus, 10.06.2015 istungi protokoll nr  43"	"Hariduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E59001CF015?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E6700228EE6?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001E477C?OpenDocument"	"48"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Eluruumi alaliste kulude piirmäärade kehtestamine toimetulekutoetuse määramisel"	"LVK-M-0078"	"Inge Kool"	"07.05.2015"	"Artjom Suvorov"	"linnavalitsus, 7.05.2015 istungi protokoll nr  34"	"Sotsiaalkomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E33005349CC?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E46001E5E47?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001E3E71?OpenDocument"	"49"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Turvakoduteenusele suunamise tingimused ja kord Tartu linna asutuses Tartu Laste Turvakodu"	"LVK-M-0073"	"Kätlin Kolk"	"06.05.2015"	"Artjom Suvorov"	"linnavalitsus, 5.05.2015 istungi protokoll nr  33"	"Sotsiaalkomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E060042E005?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E46001E5E47?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001E26D4?OpenDocument"	"50"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Laste Turvakodu põhimäärus"	"LVK-M-0071"	"Kätlin Kolk"	"28.04.2015"	"Artjom Suvorov"	"linnavalitsus, 28.06.2015 istungi protokoll nr 32"	"Sotsiaalkomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E000029ADDE?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E46001E5E47?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001E1B7C?OpenDocument"	"51"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Linnavolikogu 19. märtsi 2015. a määruse nr 60 ""Ujula-Kvissentali asumis tänavatele nime määramine"" kehtetuks tunnistamine"	"LVK-M-0074"	"Hille Teetsov"	"06.05.2015"	"Jarno Laur"	"linnavalitsus, 28.04.2015 istungi protokoll nr  32"	"Kultuurikomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2D0036DED7?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E43002542F0?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001E0C45?OpenDocument"	"52"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Koerte ja kasside pidamise eeskiri"	"LVK-M-0070"	"Anneli Apuhtin"	"15.04.2015"	"Valvo Semilarski"	"linnavalitsus, 14.04.2015 istungi protokoll nr  29"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D1F002D9290?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4300279471?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA748AC6F2313CCA4C2257E4A00281362?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001D8B90?OpenDocument"	"53"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Linnavolikogu 16.09.2010. a määruse nr 17 ""Tartu linna arengustrateegia ""Tartu 2030"" muutmine ja uue redaktsiooni kinnitamine"" kehtetuks tunnistamine"	"LVK-M-0072"	"Imbi Lang"	"29.04.2015"	"Jarno Laur"	"linnavalitsus, 28.04.2015 istungi protokoll nr  32"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E310039E42B?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2D00234685?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001D7FF5?OpenDocument"	"54"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Ehitusseadustikus sätestatud ülesannete delegeerimine"	"LVK-M-0075"	"Helle Uusorg"	"07.05.2015"	"Jarno Laur"	"linnavalitsus, 07.05.2015 istungi protokoll nr 34"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E3C005309A3?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4300279471?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2D00234685?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001D75F7?OpenDocument"	"55"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Koolilõpetaja stipendium"	"LVK-M-0077"	"Kätlin Kolk"	"07.05.2015"	"Tiia Teppan"	"linnavalitsus, 07.05.2015 istungi protokoll nr 34"	"Hariduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2E003C2D30?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E43003FE860?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA748AC6F2313CCA4C2257E4A00281362?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001D2979?OpenDocument"	"56"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu linna 2015. aasta I lisaeelarve"	"LVK-M-0069"	"Tiina Ligi"	"02.04.2015"	"Kajar Lember"	"linnavalitsus, 02.04.2015 istungi protokoll nr 25"	"Rahanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E13002DE59E?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2100269CA8?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E20003E1031?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E20003ECA80?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E230042F220?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E0E004074F4?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E20003F351B?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2600257208?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G3DBB81EDE43B340CC2257E3E002ECA5B?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4600260595?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2A001FDB10?OpenDocument"	"57"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Volituse andmine riigilõivuseadusest tulenevate toimingute tegemiseks"	"LVK-M-0066"	"Kätlin Kolk"	"01.04.2015"	"Vladimir Šokman"	"linnavalitsus, 31.03.2015 istungi protokoll nr  24"	"Sotsiaalkomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E120025B463?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E230042F220?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2A001FD062?OpenDocument"	"58"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Linnavolikogu 11. oktoobri 2012. a määruse nr 74 ""Tartu linna eelarve koostamise, täitmise ja finantsjuhtimise kord"" muutmine"	"LVK-M-0065"	"Anneli Apuhtin"	"18.03.2015"	"Kajar Lember"	"linnavalitsus, 17.03.2015 istungi protokoll nr  20"	"Rahanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DFC0049A6EA?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2600257208?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GAB60EE46E39C136BC2257E270029C2B9?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2A001FC31E?OpenDocument"	"59"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Arengustrateegia Tartu 2030 uue redaktsiooni kinnitamine"	"LVK-M-0068"	"Imbi Lang"	"02.04.2015"	"Jarno Laur"	"linnavalitsus, 02.04.2015 istungi protokoll nr 25"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E12004D8F2F?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2100269CA8?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E20003E1031?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E230042F220?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E0E004074F4?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2600257208?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E20003F351B?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GAB60EE46E39C136BC2257E270029C2B9?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2A001F8777?OpenDocument"	"60"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu linna säästva energiamajanduse tegevuskava aastateks 2015-2020 vastuvõtmine"	"LVK-M-0067"	"Jaanus Tamm"	"01.04.2015"	"Valvo Semilarski"	"linnavalitsus, 31.03.2015 istungi protokoll nr  24"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E0400478CC5?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E20003E1031?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E0E004074F4?OpenDocument']"
