"Url_suurEelnou"	"Url_istungiProtokoll"	"Id_custom"	"Tyyp_custom"	"Istungi_pidaja"	"Istungi_kp"	"Protokolli_nr"	"Toimumise_koht"	"Istungi_kellaaeg"	"Istungit_juhatas"	"Protokollija"	"Istungist_votsid_osa"	"Puudusid"	"Kutsutud"	"Kylalised"	"Seisund"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001DBBC8?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA748AC6F2313CCA4C2257E4A00281362?OpenDocument"	"282"	"Istungi protokoll"	"Tartu Linnavalitsus"	"19.05.2015"	"36"	"Raekoda, istungite ruum"	"08:30 - 10:00"	"Valvo Semilarski"	"Sandra Õnne"	"abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski (linnapea ülesannetes), Artjom Suvorov ja Tiia Teppan ning linnasekretär Jüri Mölder (ei osalenud päevakorrapunkti nr 11 arutamisel)"	"linnapea Urmas Klaas"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, arhitektuuri ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, kultuuriosakonna juhataja Katriin Fisch-Uibopuu, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, rahandusosakonna juhataja Külli Lust, avalike suhete osakonna juhataja Indrek Mustimets, haridusosakonna juhataja Riho Raave, SA Tartu Keskkonnahariduse Keskus juhataja Janika Ruusmaa, linnavolikogu esimees Vladimir Šokman, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001DB099?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA748AC6F2313CCA4C2257E4A00281362?OpenDocument"	"283"	"Istungi protokoll"	"Tartu Linnavalitsus"	"19.05.2015"	"36"	"Raekoda, istungite ruum"	"08:30 - 10:00"	"Valvo Semilarski"	"Sandra Õnne"	"abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski (linnapea ülesannetes), Artjom Suvorov ja Tiia Teppan ning linnasekretär Jüri Mölder (ei osalenud päevakorrapunkti nr 11 arutamisel)"	"linnapea Urmas Klaas"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, arhitektuuri ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, kultuuriosakonna juhataja Katriin Fisch-Uibopuu, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, rahandusosakonna juhataja Külli Lust, avalike suhete osakonna juhataja Indrek Mustimets, haridusosakonna juhataja Riho Raave, SA Tartu Keskkonnahariduse Keskus juhataja Janika Ruusmaa, linnavolikogu esimees Vladimir Šokman, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E4D001DA53F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA748AC6F2313CCA4C2257E4A00281362?OpenDocument"	"284"	"Istungi protokoll"	"Tartu Linnavalitsus"	"19.05.2015"	"36"	"Raekoda, istungite ruum"	"08:30 - 10:00"	"Valvo Semilarski"	"Sandra Õnne"	"abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski (linnapea ülesannetes), Artjom Suvorov ja Tiia Teppan ning linnasekretär Jüri Mölder (ei osalenud päevakorrapunkti nr 11 arutamisel)"	"linnapea Urmas Klaas"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, arhitektuuri ja ehituse osakonna juhataja Tõnis Arjus, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, kultuuriosakonna juhataja Katriin Fisch-Uibopuu, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, rahandusosakonna juhataja Külli Lust, avalike suhete osakonna juhataja Indrek Mustimets, haridusosakonna juhataja Riho Raave, SA Tartu Keskkonnahariduse Keskus juhataja Janika Ruusmaa, linnavolikogu esimees Vladimir Šokman, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E2A001FAA3C?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GAB60EE46E39C136BC2257E270029C2B9?OpenDocument"	"290"	"Istungi protokoll"	"Tartu Linnavalitsus"	"14.04.2015"	"29"	"Raekoda, istungite ruum"	"08:30 - 10:00"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Vladimir Šokman ja Tiia Teppan ning õigusteenistuse juhataja Anneli Apuhtin linnasekretäri ülesannetes"	"linnasekretär Jüri Mölder"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, ettevõtluse osakonna juhataja Malle Blumenau, kultuuriosakonna juhataja Katriin Fisch-Uibopuu, linnamajanduse osakonna juhataja Rein Haak, AS Tartu Veevärk juhataja Toomas Kapp, tervishoiuosakonna juhataja Sirje Kree, sotsiaalabi osakonna juhataja asetäitja Tiina Kruuse, SA Tartu Sport juhatuse liige Eve Lill, teabeteenistuse juhataja Lilian Lukka, rahandusosakonna juhataja Külli Lust, avalike suhete osakonna juhataja Indrek Mustimets, SA Tartu Perekodu Käopesa juhataja Sirli Peterson, haridusosakonna juhataja Riho Raave, linnavarade osakonna juhataja asetäitja Mait Raig, arhitektuuri ja ehituse osakonna juhataja asetäitja Signe Sarik, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257E0E00238A9B?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC9E371B0CE7C7E16C2257E0B002FF091?OpenDocument"	"304"	"Istungi protokoll"	"Tartu Linnavalitsus"	"17.03.2015"	"20"	"Raekoda, istungite ruum"	"08:30 - 10:40"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Valvo Semilarski (osales elektrooniliselt) ja Vladimir Šokman ning linnasekretär Jüri Mölder"	"abilinnapead Kajar Lember ja Tiia Teppan"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, arhitektuuri ja ehituse osakonna juhataja – linnaarhitekt Tõnis Arjus, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, kultuuriosakonna juhataja Katriin Fisch-Uibopuu, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, sotsiaalabi osakonna juhataja asetäitja Tiina Kruuse, rahandusosakonna juhataja Külli Lust, linnavolikogu esimees Aadu Must, haridusosakonna juhataja Riho Raave, üldplaneeringu- ja arenguteenistuse juhataja Indrek Ranniku, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DF20021990E?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF0B79A31245C04CBC2257DEC00778674?OpenDocument"	"318"	"Istungi protokoll"	"Tartu Linnavalitsus"	"12.02.2015"	"10"	"Elektrooniline istung"	"11:00"	"Urmas Klaas"	"Jüri Mölder"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Vladimir Šokman, Tiia Teppan ja linnasekretär Jüri Mölder (kõik elektrooniliselt)"	""	""	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257DB30023EA22?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G63F936ED8BE39FD3C2257DB000292E66?OpenDocument"	"331"	"Istungi protokoll"	"Tartu Linnavalitsus"	"16.12.2014"	"73"	"Raekoda, istungite ruum"	"08:30 - 09:30"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Valvo Semilarski, Vladimir Šokman ja Tiia Teppan ning linnasekretär Jüri Mölder"	"abilinnapea Kajar Lember"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, arhitektuuri ja ehituse osakonna juhataja asetäitja Andres Aint, õigusteenistuse juhataja Anneli Apuhtin, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiu osakonna juhataja Sirje Kree, sporditeenistuse juhataja Veljo Lamp, rahandusosakonna juhataja Külli Lust, linnavolikogu esimees Aadu Must, avalike suhete osakonna juhataja Indrek Mustimets, haridusosakonna juhataja Riho Raave, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D58001BF361?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6B9AEEF92F086549C2257D250049AD81?OpenDocument"	"372"	"Istungi protokoll"	"Tartu Linnavalitsus"	"30.07.2014"	"43"	"Raekoda, istungite ruum"	"10:00 - 12:00"	"Valvo Semilarski"	"Reet Saks"	"abilinnapea Valvo Semilarski linnapea ülesannetes, Jarno Laur, Kajar Lember ja Tiia Teppan ning õigusteenistuse juhataja Anneli Apuhtin linnasekretäri ülesannetes"	"linnapea Urmas Klaas, abilinnapea Vladimir Šokman ja linnasekretär Jüri Mölder"	"sotsiaalabiosakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, rahandusosakonna juhataja asetäitja Tiina Ligi, kultuuriosakonna juhataja Marianne Menning, avalike suhete osakonna juhataja Indrek Mustimets, arhitektuuri ja ehituse osakonna juhataja Andrus Mäesepp, haridusosakonna juhataja kohusetäitja Karin Pihl, linnaplaneerimise ja maakorralduse osakonna juhataja asetäitja Mati Raamat, asjaajamisteenistuse juhataja Reet Saks, meediaspetsialist Helle Tolmoff"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001BB5CB?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G0261CD461135D595C2257CFD00601D0D?OpenDocument"	"376"	"Istungi protokoll"	"Tartu Linnavalitsus"	"20.06.2014"	"36"	"Raekoda, linnapea kabinet"	"13:00 - 15:30"	"Urmas Klaas"	"Jüri Mölder"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Tiia Teppan ja linnasekretär Jüri Mölder"	"abilinnapea Vladimir Šokman"	"linnamajanduse osakonna juhataja asetäitja Andres Pool, haridusosakonna juhataja Riho Raave, linnakantselei sisekontrolliteenistuse juhataja Raivo Bachmann, avalike suhete osakonna meediaspetsialist Raul Veede"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001BAD67?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G0261CD461135D595C2257CFD00601D0D?OpenDocument"	"377"	"Istungi protokoll"	"Tartu Linnavalitsus"	"20.06.2014"	"36"	"Raekoda, linnapea kabinet"	"13:00 - 15:30"	"Urmas Klaas"	"Jüri Mölder"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Tiia Teppan ja linnasekretär Jüri Mölder"	"abilinnapea Vladimir Šokman"	"linnamajanduse osakonna juhataja asetäitja Andres Pool, haridusosakonna juhataja Riho Raave, linnakantselei sisekontrolliteenistuse juhataja Raivo Bachmann, avalike suhete osakonna meediaspetsialist Raul Veede"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001A621D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G1E0C8563DDFF3311C2257D03002A130D?OpenDocument"	"389"	"Istungi protokoll"	"Tartu Linnavalitsus"	"26.06.2014"	"37"	"Raekoda, linnapea kabinet"	"09:30 - 10:05"	"Urmas Klaas"	"Jüri Mölder"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Tiia Teppan, Vladimir Šokman ja linnasekretär Jüri Mölder"	""	""	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CF6001DCB42?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7A3E0DDF9A6B3ADDC2257CDE0024335F?OpenDocument"	"400"	"Istungi protokoll"	"Tartu Linnavalitsus"	"20.05.2014"	"28"	"Raekoda, linnapea kabinet"	"08:30 - 09:30"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Vladimir Šokman ja Tiia Teppan ning linnasekretär Jüri Mölder"	""	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, kultuuriosakonna juhataja asetäitja Veljo Lamp, rahandusosakonna juhataja Külli Lust, linnavolikogu esimees Aadu Must, avalike suhete osakonna juhataja Indrek Mustimets, arhitektuuri ja ehituse osakonna juhataja asetäitja Merlin Oja, haridusosakonna juhataja Riho Raave, Tartu Lille Maja direktor Hele Riit-Vällik, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B5D98?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7A3E0DDF9A6B3ADDC2257CDE0024335F?OpenDocument"	"404"	"Istungi protokoll"	"Tartu Linnavalitsus"	"20.05.2014"	"28"	"Raekoda, linnapea kabinet"	"08:30 - 09:30"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Vladimir Šokman ja Tiia Teppan ning linnasekretär Jüri Mölder"	""	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, kultuuriosakonna juhataja asetäitja Veljo Lamp, rahandusosakonna juhataja Külli Lust, linnavolikogu esimees Aadu Must, avalike suhete osakonna juhataja Indrek Mustimets, arhitektuuri ja ehituse osakonna juhataja asetäitja Merlin Oja, haridusosakonna juhataja Riho Raave, Tartu Lille Maja direktor Hele Riit-Vällik, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B552A?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7A3E0DDF9A6B3ADDC2257CDE0024335F?OpenDocument"	"405"	"Istungi protokoll"	"Tartu Linnavalitsus"	"20.05.2014"	"28"	"Raekoda, linnapea kabinet"	"08:30 - 09:30"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Vladimir Šokman ja Tiia Teppan ning linnasekretär Jüri Mölder"	""	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, kultuuriosakonna juhataja asetäitja Veljo Lamp, rahandusosakonna juhataja Külli Lust, linnavolikogu esimees Aadu Must, avalike suhete osakonna juhataja Indrek Mustimets, arhitektuuri ja ehituse osakonna juhataja asetäitja Merlin Oja, haridusosakonna juhataja Riho Raave, Tartu Lille Maja direktor Hele Riit-Vällik, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CC5001BE17F?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF1E099FD9EB103FCC2257CC200280D3F?OpenDocument"	"412"	"Istungi protokoll"	"Tartu Linnavalitsus"	"22.04.2014"	"22"	"Raekoda, istungite ruum"	"08:30 - 10:05"	"Urmas Klaas"	"Sandra Õnne"	"linnapea Urmas Klaas, abilinnapead Jarno Laur, Kajar Lember, Valvo Semilarski, Vladimir Šokman ja Tiia Teppan ning linnasekretär Jüri Mölder"	""	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, linnamajanduse osakonna juhataja Rein Haak, õigusteenistuse vanemjurist Marili Jõesuu, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, sotsiaalabi osakonna juhataja asetäitja Tiina Kruuse, SA Tartu Loomemajanduskeskus juhataja Reigo Kuivjõgi, rahandusosakonna juhataja Külli Lust, kultuuriosakonna juhataja Marianne Menning, linnavolikogu esimees Aadu Must, avalike suhete osakonna juhataja Indrek Mustimets, arhitektuuri ja ehituse osakonna juhataja Andrus Mäesepp, haridusosakonna juhataja Riho Raave, meediaspetsialist Raul Veede ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA20022E7C5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G82F82B0418C83691C2257C9F002FCB36?OpenDocument"	"420"	"Istungi protokoll"	"Tartu Linnavalitsus"	"18.03.2014"	"15"	"Raekoda, istungite ruum"	"08:30 - 10:05"	"Urmas Kruuse"	"Sandra Õnne"	"linnapea Urmas Kruuse, abilinnapead Kajar Lember, Vladimir Šokman, Raimond Tamm ja Tiia Teppan ning linnasekretär Jüri Mölder"	"abilinnapea Jarno Laur"	"ASi Tartu Turg juhataja Jaak Aadamsoo, linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, sotsiaalabi osakonna juhataja Meida Griin, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, õigusteenistuse praktikant Taavi Lindmäe, rahandusosakonna juhataja Külli Lust, kultuuriosakonna juhataja Marianne Menning, linnavolikogu esimees Aadu Must, avalike suhete osakonna juhataja Indrek Mustimets, arhitektuuri ja ehituse osakonna juhataja Andrus Mäesepp, linnamajanduse osakonna juhataja asetäitja Andres Pool, haridusosakonna juhataja Riho Raave, planeeringuteenistuse juhataja Indrek Ranniku, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C86001FFBFD?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA0200136F7239458C2257C7C004BCC80?OpenDocument"	"431"	"Istungi protokoll"	"Tartu Linnavalitsus"	"11.02.2014"	"9"	"Raekoda, istungite ruum"	"08:30 - 09:30"	"Urmas Kruuse"	"Sandra Õnne"	"linnapea Urmas Kruuse, abilinnapead Jarno Laur, Kajar Lember, Vladimir Šokman ja Tiia Teppan ning õigusteenistuse juhataja Anneli Apuhtin linnasekretäri ülesannetes"	"abilinnapea Raimond Tamm ja linnasekretär Jüri Mölder"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, õigusteenistuse praktikant Taavi Lindmäe, rahandusosakonna juhataja Külli Lust, avalike suhete osakonna juhataja Indrek Mustimets, arhitektuuri ja ehituse osakonna juhataja Andrus Mäesepp, haridusosakonna juhataja Riho Raave, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C86001FFBFD?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G0854290AF190A1BEC2257C83002B77DB?OpenDocument"	"431"	"Istungi protokoll"	"Tartu Linnavalitsus"	"18.02.2014"	"10"	"Raekoda, istungite ruum"	"08:30 - 09:45"	"Urmas Kruuse"	"Sandra Õnne"	"linnapea Urmas Kruuse, abilinnapead Jarno Laur, Kajar Lember, Raimond Tamm ja Tiia Teppan ning linnasekretär Jüri Mölder"	"abilinnapea Vladimir Šokman"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, õigusteenistuse praktikant Taavi Lindmäe, rahandusosakonna juhataja Külli Lust, kultuuriosakonna juhataja Marianne Menning, linnavolikogu esimees Aadu Must, avalike suhete osakonna juhataja Indrek Mustimets, arhitektuuri ja ehituse osakonna juhataja Andrus Mäesepp, haridusosakonna juhataja Riho Raave, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C86001FF3CE?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G0854290AF190A1BEC2257C83002B77DB?OpenDocument"	"432"	"Istungi protokoll"	"Tartu Linnavalitsus"	"18.02.2014"	"10"	"Raekoda, istungite ruum"	"08:30 - 09:45"	"Urmas Kruuse"	"Sandra Õnne"	"linnapea Urmas Kruuse, abilinnapead Jarno Laur, Kajar Lember, Raimond Tamm ja Tiia Teppan ning linnasekretär Jüri Mölder"	"abilinnapea Vladimir Šokman"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, õigusteenistuse juhataja Anneli Apuhtin, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, õigusteenistuse praktikant Taavi Lindmäe, rahandusosakonna juhataja Külli Lust, kultuuriosakonna juhataja Marianne Menning, linnavolikogu esimees Aadu Must, avalike suhete osakonna juhataja Indrek Mustimets, arhitektuuri ja ehituse osakonna juhataja Andrus Mäesepp, haridusosakonna juhataja Riho Raave, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C86001FD0BD?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA0200136F7239458C2257C7C004BCC80?OpenDocument"	"436"	"Istungi protokoll"	"Tartu Linnavalitsus"	"11.02.2014"	"9"	"Raekoda, istungite ruum"	"08:30 - 09:30"	"Urmas Kruuse"	"Sandra Õnne"	"linnapea Urmas Kruuse, abilinnapead Jarno Laur, Kajar Lember, Vladimir Šokman ja Tiia Teppan ning õigusteenistuse juhataja Anneli Apuhtin linnasekretäri ülesannetes"	"abilinnapea Raimond Tamm ja linnasekretär Jüri Mölder"	"linnaplaneerimise ja maakorralduse osakonna juhataja Urmas Ahven, sisekontrolliteenistuse juhataja – linna sisekontrolör Raivo Bachmann, ettevõtluse osakonna juhataja Malle Blumenau, sotsiaalabi osakonna juhataja Meida Griin, linnamajanduse osakonna juhataja Rein Haak, linnavarade osakonna juhataja Kunnar Jürgenson, tervishoiuosakonna juhataja Sirje Kree, õigusteenistuse praktikant Taavi Lindmäe, rahandusosakonna juhataja Külli Lust, avalike suhete osakonna juhataja Indrek Mustimets, arhitektuuri ja ehituse osakonna juhataja Andrus Mäesepp, haridusosakonna juhataja Riho Raave, meediaspetsialist Helle Tolmoff ja asjaajamisteenistuse spetsialist Sandra Õnne"	""	"Allkirjastatud"
